league,season,mid,date,team,opp,is_home,gf,np_raw,np_comp,pen,ns,red_xg,comp_np_scaled,sf,xg_model,ns_eff,xgps,sf_wf,md_wf
LaLiga,2223,3918006,2022-10-08,8315,8302,0,1,1.7349289655685425,1.5370672181248666,0,21,-0.02075,2.2743114488328215,1.4809766660306878,2.2535614488328215,21.2075,0.10626247548427781,1.4796434547653359,7.1
LaLiga,2223,3918006,2022-10-08,8302,8315,1,1,0.9695642590522766,0.7514763310551643,0,10,0.0415,1.1119170346568426,1.4809766660306878,1.1534170346568426,10.415,0.11074575464780055,1.4796434547653359,7.1
LaLiga,2223,3917999,2022-10-09,9910,8634,0,0,1.5747800469398499,1.1041924744844436,0,14,0.0,1.6250003857316733,1.4809766660306878,1.6250003857316733,14.0,0.11607145612369095,1.471664065171608,7.5
LaLiga,2223,3917999,2022-10-09,8634,9910,1,1,2.026101589202881,1.1249699532985686,0,13,0.0,1.6555778546672855,1.4809766660306878,1.6555778546672855,13.0,0.12735214266671427,1.471664065171608,7.5
LaLiga,2223,3918002,2022-10-09,8558,8385,0,2,1.273372322320938,0.792397990822792,0,9,0.0,1.1661436484080847,1.4809766660306878,1.1661436484080847,9.0,0.12957151648978718,1.471664065171608,7.5
LaLiga,2223,3918002,2022-10-09,8385,8558,1,2,1.2670003175735474,0.36688884943723676,0,8,0.0,0.5399371356289379,1.4809766660306878,0.5399371356289379,8.0,0.06749214195361723,1.471664065171608,7.5
LaLiga,2223,3918004,2022-10-09,10205,8560,0,0,0.21022099256515503,0.21022099256515503,0,5,0.0,0.30937468050284644,1.4809766660306878,0.30937468050284644,5.0,0.06187493610056929,1.471664065171608,7.5
LaLiga,2223,3918004,2022-10-09,8560,10205,1,1,1.3376002311706543,1.0519257232546806,0,17,0.0,1.548081286143567,1.4809766660306878,1.548081286143567,17.0,0.09106360506726865,1.471664065171608,7.5
LaLiga,2223,3918007,2022-10-09,8603,10281,0,0,0.5373225808143616,0.3951119899749756,0,4,-0.249,0.5814721173646162,1.4809766660306878,0.33247211736461624,6.49,0.051228369393623456,1.471664065171608,7.5
LaLiga,2223,3918007,2022-10-09,10281,8603,1,0,0.599963515996933,0.599963515996933,0,12,0.498,0.8829447469066974,1.4809766660306878,1.3809447469066973,16.98,0.08132772361052398,1.471664065171608,7.5
LaLiga,2223,3918000,2022-10-10,8661,10268,0,1,1.1457969844341278,0.6140291795134545,2,9,0.2407,0.9051901793671989,1.4809766660306878,1.645890179367199,13.407,0.12276349514188103,1.47418104801543,7.9
LaLiga,2223,3918000,2022-10-10,10268,8661,1,1,0.5262847244739532,0.5262847244739532,0,7,-0.0581,0.7758389666795242,1.4809766660306878,0.7177389666795242,7.5809999999999995,0.0946760277904662,1.47418104801543,7.9
LaLiga,2223,3918024,2022-10-14,8305,8370,0,0,0.47051912546157837,0.47051912546157837,0,6,0.0,0.6935656458181524,1.4809766660306878,0.6935656458181524,6.0,0.1155942743030254,1.474043473020923,8.0
LaLiga,2223,3918024,2022-10-14,8370,8305,1,0,0.8536023497581482,0.8536023497581482,1,16,0.0,1.2582469722163214,1.4809766660306878,1.5082469722163214,17.0,0.08872041013037185,1.474043473020923,8.0
LaLiga,2223,3918018,2022-10-15,9906,8315,0,1,0.34521690011024475,0.2169922158122063,0,3,0.0,0.3191419145570115,1.4809766660306878,0.3191419145570115,3.0,0.1063806381856705,1.4707528256829712,8.1
LaLiga,2223,3918018,2022-10-15,8315,9906,1,0,1.273396372795105,0.8521272361278535,0,13,0.0,1.253268540376461,1.4809766660306878,1.253268540376461,13.0,0.09640527233665085,1.4707528256829712,8.1
LaLiga,2223,3918020,2022-10-15,8302,8661,0,1,0.16194242238998413,0.16194242238998413,0,4,0.0,0.23817727532801442,1.4809766660306878,0.23817727532801442,4.0,0.059544318832003604,1.4707528256829712,8.1
LaLiga,2223,3918020,2022-10-15,8661,8302,1,0,0.7112780213356018,0.5555274814367295,0,9,0.0,0.8170436130676142,1.4809766660306878,0.8170436130676142,9.0,0.09078262367417936,1.4707528256829712,8.1
LaLiga,2223,3918023,2022-10-15,10268,10267,0,2,0.9046303927898407,0.5839485585689544,1,7,0.0,0.8588439925687877,1.4809766660306878,1.1088439925687879,8.0,0.13860549907109848,1.4707528256829712,8.1
LaLiga,2223,3918023,2022-10-15,10267,10268,1,2,1.9009845554828644,1.4660384386777878,1,19,0.0,2.1561801762452077,1.4809766660306878,2.4061801762452077,20.0,0.12030900881226039,1.4707528256829712,8.1
LaLiga,2223,3918025,2022-10-15,8385,7732,0,1,1.0685408413410187,0.8584251880645752,0,9,0.0,1.26253127098341,1.4809766660306878,1.26253127098341,9.0,0.14028125233149,1.4707528256829712,8.1
LaLiga,2223,3918025,2022-10-15,7732,8385,1,1,1.5531441271305084,1.3992793709039688,1,22,0.0,2.0579940886769026,1.4809766660306878,2.3079940886769026,23.0,0.1003475690729088,1.4707528256829712,8.1
LaLiga,2223,3918019,2022-10-16,8560,9910,0,2,0.8077246844768524,0.6333841577172279,0,8,0.0415,0.9281957392855629,1.4809766660306878,0.9696957392855629,8.415,0.11523419361682269,1.4654546186170203,8.5
LaLiga,2223,3918019,2022-10-16,9910,8560,1,1,0.5193395614624023,0.3902888551354408,0,10,-0.02075,0.5719506053529809,1.4809766660306878,0.5512006053529809,10.2075,0.05399956946882007,1.4654546186170203,8.5
LaLiga,2223,3918021,2022-10-16,10281,8558,0,0,0.7235547602176666,0.7235547602176666,0,14,0.0,1.0603366651833102,1.4809766660306878,1.0603366651833102,14.0,0.0757383332273793,1.4654546186170203,8.5
LaLiga,2223,3918021,2022-10-16,8558,10281,1,1,1.3784261643886566,1.0697574973106383,0,15,0.0,1.5676810652340596,1.4809766660306878,1.5676810652340596,15.0,0.10451207101560397,1.4654546186170203,8.5
LaLiga,2223,3918022,2022-10-16,8634,8633,0,1,2.157994866371155,1.4298469007015229,0,18,0.0,2.095375744548279,1.4809766660306878,2.095375744548279,18.0,0.11640976358601549,1.4654546186170203,8.5
LaLiga,2223,3918022,2022-10-16,8633,8634,1,3,0.3506660759449005,0.3506660759449005,1,7,0.0,0.5138852205857612,1.4809766660306878,0.7638852205857612,8.0,0.09548565257322016,1.4654546186170203,8.5
LaLiga,2223,3918027,2022-10-16,9865,8603,0,1,0.7989394962787628,0.6797314241528511,0,12,0.0,0.9961155549439206,1.4809766660306878,0.9961155549439206,12.0,0.08300962957866005,1.4654546186170203,8.5
LaLiga,2223,3918027,2022-10-16,8603,9865,1,3,2.4828207194805145,1.3625217020511629,0,16,0.0,1.9967137212368002,1.4809766660306878,1.9967137212368002,16.0,0.12479460757730002,1.4654546186170203,8.5
LaLiga,2223,3918026,2022-10-17,8371,10205,0,0,0.4825459420681,0.4825459420681,0,14,0.0,0.7059681822811892,1.4809766660306878,0.7059681822811892,14.0,0.050426298734370656,1.4630071890264873,8.9
LaLiga,2223,3918026,2022-10-17,10205,8371,1,2,0.7681247293949127,0.5426881164312363,1,11,0.0,0.793956615738142,1.4809766660306878,1.043956615738142,12.0,0.08699638464484516,1.4630071890264873,8.9
LaLiga,2223,3918028,2022-10-18,8370,9906,0,1,1.1003151535987854,0.7682536989450455,1,13,0.0,1.1229549669120809,1.4809766660306878,1.3729549669120809,14.0,0.0980682119222915,1.4616980932914554,9.0
LaLiga,2223,3918028,2022-10-18,9906,8370,1,1,1.0949696898460388,0.847722302377224,0,12,0.0,1.2391140730254309,1.4809766660306878,1.2391140730254309,12.0,0.10325950608545258,1.4616980932914554,9.0
LaLiga,2223,3918031,2022-10-18,10267,8302,0,1,1.0700443089008331,0.763635903596878,1,12,0.0415,1.1162051442564542,1.4809766660306878,1.4077051442564543,13.415,0.10493515797662724,1.4616980932914554,9.0
LaLiga,2223,3918031,2022-10-18,8302,10267,1,1,1.1487735509872437,1.1487735509872437,0,18,-0.02075,1.6791601091017085,1.4809766660306878,1.6584101091017085,18.2075,0.09108389999185547,1.4616980932914554,9.0
LaLiga,2223,3918033,2022-10-18,8315,8305,0,2,0.9589502513408661,0.7949197232723236,0,14,0.0,1.1619326438269268,1.4809766660306878,1.1619326438269268,14.0,0.0829951888447805,1.4616980932914554,9.0
LaLiga,2223,3918033,2022-10-18,8305,8315,1,2,0.855749785900116,0.7305150181055069,0,11,0.0,1.0677924090855924,1.4809766660306878,1.0677924090855924,11.0,0.09707203718959931,1.4616980932914554,9.0
LaLiga,2223,3918030,2022-10-19,8633,10268,0,3,1.5106928050518036,0.862548589706421,0,10,0.0,1.2561006087131428,1.4809766660306878,1.2561006087131428,10.0,0.12561006087131427,1.4562664917702457,9.3
LaLiga,2223,3918030,2022-10-19,10268,8633,1,0,0.7559457421302795,0.6401889845728874,0,10,0.0,0.9322857666339147,1.4809766660306878,0.9322857666339147,10.0,0.09322857666339147,1.4562664917702457,9.3
LaLiga,2223,3918034,2022-10-19,8603,8385,0,0,0.9485675692558289,0.8351887762546539,0,12,0.0,1.2162574291622497,1.4809766660306878,1.2162574291622497,12.0,0.1013547857635208,1.4562664917702457,9.3
LaLiga,2223,3918034,2022-10-19,8385,8603,1,0,0.9375281929969788,0.8009917214512825,0,13,0.0,1.166457404134869,1.4809766660306878,1.166457404134869,13.0,0.08972749262575916,1.4562664917702457,9.3
LaLiga,2223,3918035,2022-10-19,9910,10281,0,1,1.8911467492580414,1.0671588867902755,1,21,0.0,1.5540677282275153,1.4809766660306878,1.8040677282275153,22.0,0.08200307855579615,1.4562664917702457,9.3
LaLiga,2223,3918035,2022-10-19,10281,9910,1,4,0.6962639093399048,0.5155266374349594,1,8,0.0,0.7507441677115197,1.4809766660306878,1.0007441677115199,9.0,0.11119379641239109,1.4562664917702457,9.3
LaLiga,2223,3918036,2022-10-19,8661,8560,0,0,0.9016062617301941,0.7172628432512284,0,12,0.0,1.044525844418618,1.4809766660306878,1.044525844418618,12.0,0.08704382036821817,1.4562664917702457,9.3
LaLiga,2223,3918036,2022-10-19,8560,8661,1,1,1.2443340718746185,0.8006602019071579,0,14,0.0,1.1659746233313935,1.4809766660306878,1.1659746233313935,14.0,0.0832839016665281,1.4562664917702457,9.3
LaLiga,2223,3918029,2022-10-20,10205,8634,0,0,0.4209390878677368,0.4209390878677368,0,5,0.0,0.6125976090927698,1.4809766660306878,0.6125976090927698,5.0,0.12251952181855397,1.4553117701562892,9.7
LaLiga,2223,3918029,2022-10-20,8634,10205,1,3,2.7311263978481293,1.0022714376449584,0,16,0.0,1.4586174200961732,1.4809766660306878,1.4586174200961732,16.0,0.09116358875601083,1.4553117701562892,9.7
LaLiga,2223,3918032,2022-10-20,7732,9865,0,2,1.2879299223423004,0.974503867328167,2,12,0.0,1.4182069481855042,1.4809766660306878,1.9182069481855042,14.0,0.1370147820132503,1.4553117701562892,9.7
LaLiga,2223,3918032,2022-10-20,9865,7732,1,3,1.824313074350357,0.8743586570024491,0,13,0.0,1.27246444487371,1.4809766660306878,1.27246444487371,13.0,0.09788188037490077,1.4553117701562892,9.7
LaLiga,2223,3918037,2022-10-20,8558,8371,0,0,1.1394349932670593,0.6023850202560426,0,5,0.0,0.8766580101444534,1.4809766660306878,0.8766580101444534,5.0,0.1753316020288907,1.4553117701562892,9.7
LaLiga,2223,3918037,2022-10-20,8371,8558,1,1,1.0652220845222473,0.9295055702328682,0,17,0.0,1.3527203967857264,1.4809766660306878,1.3527203967857264,17.0,0.0795717880462192,1.4553117701562892,9.7
LaLiga,2223,3918039,2022-10-22,8302,8633,0,1,0.5429558157920837,0.5429558157920837,0,9,0.0,0.793768737140006,1.4809766660306878,0.793768737140006,9.0,0.08819652634888955,1.46193983755755,10.0
LaLiga,2223,3918039,2022-10-22,8633,8302,1,3,3.013800859451294,1.0672005251049996,0,18,0.0,1.5601829623133352,1.4809766660306878,1.5601829623133352,18.0,0.08667683123962973,1.46193983755755,10.0
LaLiga,2223,3918044,2022-10-22,8661,10267,0,2,0.6689023077487946,0.5559136763215065,1,9,0.0,0.8127123496574836,1.4809766660306878,1.0627123496574837,10.0,0.10627123496574838,1.46193983755755,10.0
LaLiga,2223,3918044,2022-10-22,10267,8661,1,1,0.3712534010410309,0.3712534010410309,1,12,0.0,0.5427501368106127,1.4809766660306878,0.7927501368106127,13.0,0.06098077975466251,1.46193983755755,10.0
LaLiga,2223,3918045,2022-10-22,8385,8370,0,1,0.22522005438804626,0.22522005438804626,0,3,-0.15355000000000002,0.329258169726763,1.4809766660306878,0.17570816972676295,4.5355,0.03874063934004254,1.46193983755755,10.0
LaLiga,2223,3918045,2022-10-22,8370,8385,1,5,3.221747249364853,1.8281907215714455,1,27,0.4067,2.6727048465183794,1.4809766660306878,3.329404846518379,32.067,0.10382651468857015,1.46193983755755,10.0
LaLiga,2223,3918046,2022-10-22,8560,10281,0,0,0.8610696792602539,0.8610696792602539,0,20,0.0,1.2588320670234674,1.4809766660306878,1.2588320670234674,20.0,0.06294160335117337,1.46193983755755,10.0
LaLiga,2223,3918046,2022-10-22,10281,8560,1,1,0.7934361696243286,0.6759342327713966,0,9,0.0,0.9881751824574029,1.4809766660306878,0.9881751824574029,9.0,0.10979724249526698,1.46193983755755,10.0
LaLiga,2223,3918040,2022-10-23,8371,7732,0,1,0.5648227334022522,0.42471717596054076,0,9,0.0,0.6222637798704657,1.4809766660306878,0.6222637798704657,9.0,0.0691404199856073,1.4651250646107101,10.4
LaLiga,2223,3918040,2022-10-23,7732,8371,1,1,0.42364585399627686,0.42364585399627686,0,7,0.0,0.6206941592083546,1.4809766660306878,0.6206941592083546,7.0,0.08867059417262209,1.4651250646107101,10.4
LaLiga,2223,3918041,2022-10-23,8315,8634,0,0,0.523373544216156,0.37804746329784394,0,5,0.0,0.5538868140901687,1.4809766660306878,0.5538868140901687,5.0,0.11077736281803374,1.4651250646107101,10.4
LaLiga,2223,3918041,2022-10-23,8634,8315,1,4,1.454576313495636,0.8831527337431908,0,10,0.0,1.2939292060866177,1.4809766660306878,1.2939292060866177,10.0,0.12939292060866175,1.4651250646107101,10.4
LaLiga,2223,3918042,2022-10-23,9906,8603,0,2,0.8292578458786011,0.5874385446310043,0,9,0.0,0.8606709356573217,1.4809766660306878,0.8606709356573217,9.0,0.09563010396192463,1.4651250646107101,10.4
LaLiga,2223,3918042,2022-10-23,8603,9906,1,1,1.4570940732955933,1.299536444246769,0,17,0.0,1.90398341684102,1.4809766660306878,1.90398341684102,17.0,0.11199902452006,1.4651250646107101,10.4
LaLiga,2223,3918043,2022-10-23,10268,8558,0,2,0.47544944286346436,0.47544944286346436,0,9,0.0,0.6965928956944594,1.4809766660306878,0.6965928956944594,9.0,0.07739921063271771,1.4651250646107101,10.4
LaLiga,2223,3918043,2022-10-23,8558,10268,1,2,2.213979572057724,0.6276209473609924,0,13,0.0,0.9195431810533091,1.4809766660306878,0.9195431810533091,13.0,0.07073409085025455,1.4651250646107101,10.4
LaLiga,2223,3918047,2022-10-23,9865,10205,0,1,1.0326606333255768,0.9116963669657707,0,15,0.3071,1.3357491985560745,1.4809766660306878,1.6428491985560745,18.070999999999998,0.0909108072910229,1.4651250646107101,10.4
LaLiga,2223,3918047,2022-10-23,10205,9865,1,2,1.0178865492343903,0.6765554919838905,0,11,-0.15355,0.9912384089056284,1.4809766660306878,0.8376884089056285,12.535499999999999,0.06682528889199701,1.4651250646107101,10.4
LaLiga,2223,3918038,2022-10-24,8305,9910,0,1,0.18927639722824097,0.18927639722824097,0,4,0.0,0.2774376540649727,1.4809766660306878,0.2774376540649727,4.0,0.06935941351624318,1.465780510025355,10.9
LaLiga,2223,3918038,2022-10-24,9910,8305,1,1,0.7553820312023163,0.6387673541903496,0,17,0.0,0.9362927382126771,1.4809766660306878,0.9362927382126771,17.0,0.05507604342427513,1.465780510025355,10.9
LaLiga,2223,3918055,2022-10-28,8558,8661,0,1,0.26185503602027893,0.26185503602027893,0,7,0.083,0.3834989447734448,1.4809766660306878,0.46649894477344483,7.83,0.05957840929418197,1.464546760688404,11.0
LaLiga,2223,3918055,2022-10-28,8661,8558,1,1,1.4059377014636993,0.547835499048233,0,13,-0.0415,0.8023307055212049,1.4809766660306878,0.7608307055212049,13.415,0.05671492400456243,1.464546760688404,11.0
LaLiga,2223,3918051,2022-10-29,9910,9865,0,1,0.2558044195175171,0.2558044195175171,0,8,-0.26145,0.37513403128699263,1.4809766660306878,0.11368403128699262,10.6145,0.010710257787648276,1.4664876861570566,11.1
LaLiga,2223,3918051,2022-10-29,9865,9910,1,3,2.3649165332317352,1.4194526299834251,0,19,0.5229,2.081609802953942,1.4809766660306878,2.6045098029539417,24.229,0.10749555503545098,1.4664876861570566,11.1
LaLiga,2223,3918052,2022-10-29,9906,8385,0,2,1.2576344311237335,1.2576344311237335,0,16,0.0,1.8443054069300902,1.4809766660306878,1.8443054069300902,16.0,0.11526908793313063,1.4664876861570566,11.1
LaLiga,2223,3918052,2022-10-29,8385,9906,1,3,1.1243264079093933,0.8005318120121956,0,10,0.0,1.1739700446928805,1.4809766660306878,1.1739700446928805,10.0,0.11739700446928805,1.4664876861570566,11.1
LaLiga,2223,3918053,2022-10-29,8634,10267,0,1,1.612035483121872,0.9371145442128181,0,13,0.0,1.3742669396067804,1.4809766660306878,1.3742669396067804,13.0,0.10571284150821388,1.4664876861570566,11.1
LaLiga,2223,3918053,2022-10-29,10267,8634,1,0,0.16214227676391602,0.16214227676391602,0,3,0.0,0.23777965227975228,1.4809766660306878,0.23777965227975228,3.0,0.07925988409325076,1.4664876861570566,11.1
LaLiga,2223,3918056,2022-10-29,8370,8302,0,1,0.7438855767250061,0.7438855767250061,0,15,0.0,1.0908990381770618,1.4809766660306878,1.0908990381770618,15.0,0.07272660254513745,1.4664876861570566,11.1
LaLiga,2223,3918056,2022-10-29,8302,8370,1,0,1.5376495718955994,0.5951179802417755,0,10,0.0,0.8727331898352223,1.4809766660306878,0.8727331898352223,10.0,0.08727331898352222,1.4664876861570566,11.1
LaLiga,2223,3918048,2022-10-30,10205,8315,0,0,0.30287158489227295,0.30287158489227295,0,6,0.0,0.44416157212770213,1.4809766660306878,0.44416157212770213,6.0,0.07402692868795036,1.4665012971939377,11.5
LaLiga,2223,3918048,2022-10-30,8315,10205,1,1,1.666488528251648,1.3791155397891997,0,19,0.0,2.022474728081179,1.4809766660306878,2.022474728081179,19.0,0.10644603832006204,1.4665012971939377,11.5
LaLiga,2223,3918050,2022-10-30,10281,8371,0,0,0.46327465772628784,0.46327465772628784,0,7,0.0,0.6793928865126786,1.4809766660306878,0.6793928865126786,7.0,0.09705612664466837,1.4665012971939377,11.5
LaLiga,2223,3918050,2022-10-30,8371,10281,1,2,1.6997374892234802,1.3104699283838273,1,19,0.0,1.9218058499085293,1.4809766660306878,2.1718058499085293,20.0,0.10859029249542647,1.4665012971939377,11.5
LaLiga,2223,3918054,2022-10-30,8603,8560,0,2,1.3314890265464783,0.5545267760753632,0,10,0.0,0.8132142364432923,1.4809766660306878,0.8132142364432923,10.0,0.08132142364432923,1.4665012971939377,11.5
